region_nombre,provincia_nombre,comuna_nombre,cabildo_id,cabildo_nombre,cabildo_direccion,num_mesa,pregunta_glosa,concepto_nombre,concepto_otro,tipo-eleccion,fundamento,len_chars,len_tokens_raw
Maule,Curicó,Curicó,101,Escuela Palestina,"Manuel Rodríguez Nº482, Curicó",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"Necesitamos dejar establecido que el concepto democracia es ambiguo en la forma de su aplicación. Se plantea los niveles de participación sean deliberantes y no meros ejercicios consultivos. Que existan figuras como el plebiscito, referéndum, asamblea constituyente, revocación de cargos. Hoy estamos",300,42
Maule,Curicó,Curicó,101,Escuela Palestina,"Manuel Rodríguez Nº482, Curicó",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,Relacionado desde la participación y acceso y manifestarse libremente,69,9
Maule,Curicó,Curicó,101,Escuela Palestina,"Manuel Rodríguez Nº482, Curicó",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,La democracia es una forma de vida que sentará las bases para que todos podamos participar y tomar decisiones que nos afecta,124,22
Maule,Curicó,Curicó,101,Escuela Palestina,"Manuel Rodríguez Nº482, Curicó",10,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,LA forma de democracia que queremos es la democracia directa y participativa,76,12
Maule,Linares,Linares,110,Colegio Concepción,"Av. General Cristi #0571, Linares",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,fundamental para la sociedad,28,4
Maule,Talca,Talca,140,Liceo Marta Donoso Espejo,"4 Norte 1334, Talca",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Debe existir la participación y representación.
Importante es la participación ciudadana. Democracia-Participación - Representación",131,14
Maule,Talca,Talca,140,Liceo Marta Donoso Espejo,"4 Norte 1334, Talca",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Apoyada con derechos y deberes,30,5
Maule,Talca,Talca,140,Liceo Marta Donoso Espejo,"4 Norte 1334, Talca",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,Es un acuerdo parcial minoritario porque una persona cree que la democracia en estos momentos no es igual para todos.,117,20
Maule,Talca,Talca,140,Liceo Marta Donoso Espejo,"4 Norte 1334, Talca",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Debemos pasar de una democracia representativa a un a participativa, en que las decisiones sean originadas desde la ciudadanía . Los Gobiernos y nuestras  representantes deben obedecer el mandato ciudadano.",206,30
Maule,Talca,Talca,140,Liceo Marta Donoso Espejo,"4 Norte 1334, Talca",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Participativa.Respetuoso ante la diversidad,43,4
Maule,Talca,Talca,140,Liceo Marta Donoso Espejo,"4 Norte 1334, Talca",12,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"sin democracia no hay justicia
la democracia tiene un sentido fundamental desde la democracia se puede obtener un bien común el cual debe ganar prioridad
Todo se construye a partir de la democracia",197,33
Maule,Talca,Talca,140,Liceo Marta Donoso Espejo,"4 Norte 1334, Talca",13,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"- Busca que la decisión y la información llegue a todos
- Se ha generado clientelismo en el parlamento
- ¿Servirá este proceso  para garantizar democracia?
- Debería haber una democracia regulada",195,32
Biobío,Arauco,Cañete,80,Escuela de Hombres Leoncio Araneda de Cañete,"Villagrán 750, Cañete",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Se acoge la priorización de la discusión anterior,49,8
Biobío,Arauco,Cañete,80,Escuela de Hombres Leoncio Araneda de Cañete,"Villagrán 750, Cañete",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,La existencia de partidos políticos (no siempre esta siendo representativo). Buscar mayor compromiso social equitativo (ejemplo: sueldos parlamentarios). La democracia es representativa y no es participativa.,208,26
Biobío,Arauco,Cañete,80,Escuela de Hombres Leoncio Araneda de Cañete,"Villagrán 750, Cañete",3,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Educación cívica sobre democracia. Fundada en la carta de declaración de derechos humanos y territoriales.. No abusar de la democracia, normado bajo la constitución. Los militares, fuerzas armadas, deberán estar subordinados bajo el poder civil. Debe fortalecerse la democracia, cualquier grupo toma",299,42
Biobío,Arauco,Cañete,80,Escuela de Hombres Leoncio Araneda de Cañete,"Villagrán 750, Cañete",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,que sea una democracia plurinacional y multicultural,52,7
Biobío,Arauco,Cañete,80,Escuela de Hombres Leoncio Araneda de Cañete,"Villagrán 750, Cañete",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Fundamentada en los valores de respeto, igualdad y justicia.",60,9
Biobío,Arauco,Cañete,80,Escuela de Hombres Leoncio Araneda de Cañete,"Villagrán 750, Cañete",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Democracia representativa y participativa.,42,4
Biobío,Bio Bío,Los Ángeles,83,Liceo Coeducacional de Los Ángeles.,"Avenida Ricardo Vicuña N° 492, Los Ángeles",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Mejorar la democracia haciéndola plena. Una democracia con mayor participación y control ciudadano. Modificando a una democracia semidirecta.,141,18
Biobío,Bio Bío,Los Ángeles,83,Liceo Coeducacional de Los Ángeles.,"Avenida Ricardo Vicuña N° 492, Los Ángeles",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Estamos de acuerdo con el valor, sin embargo consideramos que debe ser participativa e incluir a la comunidad cien por ciento",125,21
Biobío,Bio Bío,Los Ángeles,83,Liceo Coeducacional de Los Ángeles.,"Avenida Ricardo Vicuña N° 492, Los Ángeles",4,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Debe ser una Democracia plena. Se debe mantener y cuidar con respeto y tolerancia,81,14
Biobío,Bio Bío,Los Ángeles,83,Liceo Coeducacional de Los Ángeles.,"Avenida Ricardo Vicuña N° 492, Los Ángeles",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,El concepto de Democracia es definida basada en la opinión desde la mayoría y la toma de decisiones comentando que el pueblo es elegido por el pueblo,149,27
Biobío,Bio Bío,Los Ángeles,83,Liceo Coeducacional de Los Ángeles.,"Avenida Ricardo Vicuña N° 492, Los Ángeles",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Sirve porque nos lleva a este tipo Dialogo,42,8
Biobío,Bio Bío,Los Ángeles,83,Liceo Coeducacional de Los Ángeles.,"Avenida Ricardo Vicuña N° 492, Los Ángeles",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Como Derecho y Valor fundamental que asegura la participación de los ciudadanos en las decisiones y acciones de los gobernantes,127,20
Biobío,Bio Bío,Los Ángeles,83,Liceo Coeducacional de Los Ángeles.,"Avenida Ricardo Vicuña N° 492, Los Ángeles",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,DEBE SER PARTICIPATIVA Y VINCULANTE,35,5
Biobío,Bio Bío,Los Ángeles,83,Liceo Coeducacional de Los Ángeles.,"Avenida Ricardo Vicuña N° 492, Los Ángeles",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"DEBE SER LA BASE DE ESTA CONSTITUCIÓN
ACTUALMENTE ES UNA DEMOCRACIA CAUTIVA
CONSTITUCIÓN ACTUAL INSTAURA UN SISTEMA OBSOLETO
IMPORTANTE RESCATAR EL APORTE DE C/U DE LOS PARTICIPANTES EN UNA NUEVA CONSTITUCIÓN.",209,31
Biobío,Bio Bío,Los Ángeles,83,Liceo Coeducacional de Los Ángeles.,"Avenida Ricardo Vicuña N° 492, Los Ángeles",10,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Elegir a nuestro gobierno directa y libremente por los ciudadanos incluyendo intendentes y gobernadores.
Voto obligatorio.
Escuchar  a los más vulnerables.
Educación Cívica.
Participación Ciudadana.
Libertad de expresión.",221,28
Biobío,Bio Bío,Los Ángeles,83,Liceo Coeducacional de Los Ángeles.,"Avenida Ricardo Vicuña N° 492, Los Ángeles",11,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Se establece que la democracia es el modelo que asegura la participación del ciudadano para gobernar el país, y la sociedad, a través de los diferentes canales de participación, por lo que es necesario considerar la democracia como una cultora permanente del ciudadano.",269,43
Biobío,Bio Bío,Los Ángeles,83,Liceo Coeducacional de Los Ángeles.,"Avenida Ricardo Vicuña N° 492, Los Ángeles",12,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Debe ir con el concepto de participativa.
ciudadanos deben proponer leyes.
control sobre las personas electas",109,16
Biobío,Bio Bío,Los Ángeles,83,Liceo Coeducacional de Los Ángeles.,"Avenida Ricardo Vicuña N° 492, Los Ángeles",13,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,Se suman al concepto propuesto.,31,5
Biobío,Concepción,Concepción,97,Liceo Bicentenario República de Brasil,"San Martín 1580, Concepción",1,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,TODOS DE ACUERDO QUE ES LA MEJOR MANERA DE ADMINISTRAR EL ESTADO DONDE TODOS NOS SENTIMOS REFLEJADOS,100,17
Biobío,Concepción,Concepción,97,Liceo Bicentenario República de Brasil,"San Martín 1580, Concepción",2,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,TODOS ABSOLUTAMENTE DE ACUERDO EN LA DEMOCRACIA PORQUE LOS CIUDADANOS PUEDEN PARTICIPAR LIBREMENTE Y CONOCER TODOS LOS TEMAS REFERENTES AL ESTADO Y GOBIERNO; COMO OPOSICIÓN A LA DICTADURA.,188,28
Biobío,Concepción,Concepción,97,Liceo Bicentenario República de Brasil,"San Martín 1580, Concepción",3,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"SE CONSIDERA A LA DEMOCRACIA COMO PARTE ESCENCIAL DE LOS PRINCIPIOS SIN DESCONOCER SU NATURALEZA INSTITUCIONAL Y PARTE DE UNA ESTRUCTURA DE GOBIERNO, SU ALMA ESENCIAL.  (VALOR = 11 ; INSTITUCIONALIDAD = 6)",205,33
Biobío,Concepción,Concepción,97,Liceo Bicentenario República de Brasil,"San Martín 1580, Concepción",5,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Debe generarse una cultura democrática de manera que se integren elementos de una democracia participativa, a la actual democracia representativa.",146,20
Biobío,Concepción,Concepción,97,Liceo Bicentenario República de Brasil,"San Martín 1580, Concepción",6,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"Debe ser una democracia real, participativa y efectiva.",55,8
Biobío,Concepción,Concepción,97,Liceo Bicentenario República de Brasil,"San Martín 1580, Concepción",7,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"QUE SE ESCUCHE LA OPINION DE LOS DEMAS
TODOS CON DERECHOS A OPINAR
QUE ASEGURE ASAMBLEA CONSTITUYENTE
QUE CONTENGA MECANISMO QUE ENCAUSEN LA PARTICIPACION
SIN CORRUPCION SIN PLUTOCRACIA",185,28
Biobío,Concepción,Concepción,97,Liceo Bicentenario República de Brasil,"San Martín 1580, Concepción",8,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,P,"Algunos participantes consideran que la amplitud del concepto no es tan útil y que la constitución en si misma responde al valor de la democracia, por lo que se debiera destacar otro concepto mas necesario.",206,35
Biobío,Concepción,Concepción,97,Liceo Bicentenario República de Brasil,"San Martín 1580, Concepción",9,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"-CONCEPTO SUBJETIVO
-PARTICIPACIÓN",34,3
Biobío,Concepción,Concepción,97,Liceo Bicentenario República de Brasil,"San Martín 1580, Concepción",10,¿Cuáles son los valores y principios más importantes que deben inspirar y dar sustento a la Constitución?,Democracia,,A,"-Innegablemente es necesaria, y debe existir una profundización de ella.",72,10
